reference_label,candidate_label,iou,reference_volume_voxels,candidate_volume_voxels,volume_mean_voxels,volume_difference_voxels,volume_difference_percent,is_volume_outlier
215,215,1.0,515,515,515.0,0,0.0,False
216,216,1.0,420,420,420.0,0,0.0,False
217,217,1.0,361,361,361.0,0,0.0,False
218,218,1.0,412,412,412.0,0,0.0,False
219,219,1.0,356,356,356.0,0,0.0,False
220,220,1.0,396,396,396.0,0,0.0,False
221,221,1.0,392,392,392.0,0,0.0,False
222,222,1.0,359,359,359.0,0,0.0,False
223,223,1.0,408,408,408.0,0,0.0,False
224,224,1.0,435,435,435.0,0,0.0,False
225,225,1.0,225,225,225.0,0,0.0,False
226,226,1.0,446,446,446.0,0,0.0,False
227,227,1.0,306,306,306.0,0,0.0,False
228,228,1.0,296,296,296.0,0,0.0,False
229,229,1.0,349,349,349.0,0,0.0,False
230,230,1.0,254,254,254.0,0,0.0,False
231,231,1.0,511,511,511.0,0,0.0,False
232,232,1.0,477,477,477.0,0,0.0,False
233,233,1.0,303,303,303.0,0,0.0,False
234,234,1.0,272,272,272.0,0,0.0,False
235,235,1.0,296,296,296.0,0,0.0,False
236,236,1.0,515,515,515.0,0,0.0,False
237,237,1.0,561,561,561.0,0,0.0,False
238,238,1.0,591,591,591.0,0,0.0,False
239,239,1.0,389,389,389.0,0,0.0,False
240,240,1.0,440,440,440.0,0,0.0,False
241,241,1.0,361,361,361.0,0,0.0,False
242,242,1.0,485,485,485.0,0,0.0,False
243,243,1.0,460,460,460.0,0,0.0,False
244,244,1.0,469,469,469.0,0,0.0,False
245,245,1.0,460,460,460.0,0,0.0,False
246,246,1.0,596,596,596.0,0,0.0,False
247,247,1.0,283,283,283.0,0,0.0,False
248,248,1.0,277,277,277.0,0,0.0,False
249,249,1.0,449,449,449.0,0,0.0,False
250,250,1.0,354,354,354.0,0,0.0,False
251,251,1.0,440,440,440.0,0,0.0,False
252,252,1.0,539,539,539.0,0,0.0,False
253,253,1.0,283,283,283.0,0,0.0,False
254,254,1.0,352,352,352.0,0,0.0,False
255,255,1.0,285,285,285.0,0,0.0,False
256,256,1.0,340,340,340.0,0,0.0,False
257,257,1.0,367,367,367.0,0,0.0,False
258,258,1.0,278,278,278.0,0,0.0,False
259,259,1.0,383,383,383.0,0,0.0,False
260,260,1.0,397,397,397.0,0,0.0,False
261,261,1.0,349,349,349.0,0,0.0,False
262,262,1.0,424,424,424.0,0,0.0,False
263,263,1.0,425,425,425.0,0,0.0,False
264,264,1.0,713,713,713.0,0,0.0,False
265,265,1.0,436,436,436.0,0,0.0,False
266,266,1.0,422,422,422.0,0,0.0,False
267,267,1.0,414,414,414.0,0,0.0,False
268,268,1.0,400,400,400.0,0,0.0,False
269,269,1.0,305,305,305.0,0,0.0,False
270,270,1.0,566,566,566.0,0,0.0,False
271,271,1.0,240,240,240.0,0,0.0,False
272,272,1.0,374,374,374.0,0,0.0,False
273,273,1.0,504,504,504.0,0,0.0,False
274,274,1.0,376,376,376.0,0,0.0,False
275,275,1.0,405,405,405.0,0,0.0,False
276,276,1.0,285,285,285.0,0,0.0,False
277,277,1.0,227,227,227.0,0,0.0,False
278,278,1.0,207,207,207.0,0,0.0,False
279,279,1.0,362,362,362.0,0,0.0,False
280,280,1.0,518,518,518.0,0,0.0,False
281,281,1.0,761,761,761.0,0,0.0,False
282,282,1.0,347,347,347.0,0,0.0,False
283,283,1.0,315,315,315.0,0,0.0,False
284,284,1.0,790,790,790.0,0,0.0,False
285,285,1.0,254,254,254.0,0,0.0,False
286,286,1.0,357,357,357.0,0,0.0,False
287,287,1.0,339,339,339.0,0,0.0,False
288,288,1.0,399,399,399.0,0,0.0,False
289,289,1.0,565,565,565.0,0,0.0,False
290,290,1.0,296,296,296.0,0,0.0,False
291,291,1.0,492,492,492.0,0,0.0,False
292,292,1.0,603,603,603.0,0,0.0,False
293,293,1.0,356,356,356.0,0,0.0,False
294,294,1.0,284,284,284.0,0,0.0,False
295,295,1.0,404,404,404.0,0,0.0,False
296,296,1.0,341,341,341.0,0,0.0,False
297,297,1.0,314,314,314.0,0,0.0,False
298,298,1.0,494,494,494.0,0,0.0,False
299,299,1.0,317,317,317.0,0,0.0,False
300,300,1.0,375,375,375.0,0,0.0,False
301,301,1.0,565,565,565.0,0,0.0,False
302,302,1.0,333,333,333.0,0,0.0,False
303,303,1.0,383,383,383.0,0,0.0,False
304,304,1.0,385,385,385.0,0,0.0,False
305,305,1.0,619,619,619.0,0,0.0,False
306,306,1.0,385,385,385.0,0,0.0,False
307,307,1.0,373,373,373.0,0,0.0,False
308,308,1.0,290,290,290.0,0,0.0,False
309,309,1.0,228,228,228.0,0,0.0,False
310,310,1.0,208,208,208.0,0,0.0,False
311,311,1.0,368,368,368.0,0,0.0,False
312,312,1.0,525,525,525.0,0,0.0,False
313,313,1.0,357,357,357.0,0,0.0,False
314,314,1.0,353,353,353.0,0,0.0,False
315,315,1.0,390,390,390.0,0,0.0,False
316,316,1.0,236,236,236.0,0,0.0,False
317,317,1.0,392,392,392.0,0,0.0,False
318,318,1.0,393,393,393.0,0,0.0,False
319,319,1.0,358,358,358.0,0,0.0,False
320,320,1.0,393,393,393.0,0,0.0,False
321,321,1.0,338,338,338.0,0,0.0,False
322,322,1.0,522,522,522.0,0,0.0,False
323,323,1.0,414,414,414.0,0,0.0,False
324,324,1.0,294,294,294.0,0,0.0,False
325,325,1.0,369,369,369.0,0,0.0,False
326,326,1.0,433,433,433.0,0,0.0,False
327,327,1.0,445,445,445.0,0,0.0,False
328,328,1.0,603,603,603.0,0,0.0,False
329,329,1.0,355,355,355.0,0,0.0,False
330,330,1.0,307,307,307.0,0,0.0,False
331,331,1.0,327,327,327.0,0,0.0,False
332,332,1.0,421,421,421.0,0,0.0,False
333,333,1.0,560,560,560.0,0,0.0,False
334,334,1.0,388,388,388.0,0,0.0,False
335,335,1.0,433,433,433.0,0,0.0,False
336,336,1.0,435,435,435.0,0,0.0,False
337,337,1.0,256,256,256.0,0,0.0,False
338,338,1.0,434,434,434.0,0,0.0,False
339,339,1.0,635,635,635.0,0,0.0,False
340,340,1.0,412,412,412.0,0,0.0,False
341,341,1.0,331,331,331.0,0,0.0,False
342,342,1.0,560,560,560.0,0,0.0,False
343,343,1.0,337,337,337.0,0,0.0,False
344,344,1.0,359,359,359.0,0,0.0,False
345,345,1.0,338,338,338.0,0,0.0,False
346,346,1.0,258,258,258.0,0,0.0,False
347,347,1.0,248,248,248.0,0,0.0,False
348,348,1.0,326,326,326.0,0,0.0,False
349,349,1.0,315,315,315.0,0,0.0,False
350,350,1.0,402,402,402.0,0,0.0,False
351,351,1.0,350,350,350.0,0,0.0,False
352,352,1.0,319,319,319.0,0,0.0,False
353,353,1.0,310,310,310.0,0,0.0,False
354,354,1.0,390,390,390.0,0,0.0,False
355,355,1.0,445,445,445.0,0,0.0,False
356,356,1.0,393,393,393.0,0,0.0,False
357,357,1.0,309,309,309.0,0,0.0,False
358,358,1.0,320,320,320.0,0,0.0,False
359,359,1.0,208,208,208.0,0,0.0,False
360,360,1.0,407,407,407.0,0,0.0,False
361,361,1.0,333,333,333.0,0,0.0,False
362,362,1.0,491,491,491.0,0,0.0,False
363,363,1.0,301,301,301.0,0,0.0,False
364,364,1.0,231,231,231.0,0,0.0,False
365,365,1.0,358,358,358.0,0,0.0,False
366,366,1.0,421,421,421.0,0,0.0,False
367,367,1.0,297,297,297.0,0,0.0,False
368,368,1.0,427,427,427.0,0,0.0,False
369,369,1.0,403,403,403.0,0,0.0,False
370,370,1.0,428,428,428.0,0,0.0,False
371,371,1.0,355,355,355.0,0,0.0,False
372,372,1.0,288,288,288.0,0,0.0,False
373,373,1.0,212,212,212.0,0,0.0,False
374,374,1.0,373,373,373.0,0,0.0,False
375,375,1.0,540,540,540.0,0,0.0,False
376,376,1.0,547,547,547.0,0,0.0,False
377,377,1.0,246,246,246.0,0,0.0,False
378,378,1.0,402,402,402.0,0,0.0,False
379,379,1.0,230,230,230.0,0,0.0,False
